gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
STAU1,0.038567503298192876,1.3151063411058552,0.188733845427638,0.16882215,0.13779117,0.7595202262079535,60
HM13,0.038567533837392004,1.3151073840077687,0.1887334950884225,0.049431805,0.02330506,0.7595202262079535,60
POTEM,0.038580604915011744,1.315553756623894,0.1885835904278338,0.13607329,0.09885267,0.7595202262079535,60
TPRN,0.038594721341571506,1.316035828291287,0.1884217957852719,0.17740226,0.1573435,0.7593832748362057,60
CUL7,0.03859985969785282,1.3162113017891146,0.18836292819207423,0.010028786,-0.02560376,0.7593111643087508,60
LOXL3,0.038601592672778656,1.3162704824446385,0.18834307741580378,0.00075214554,0.00044055673,0.7593111643087508,60
PSORS1C1,0.038601858465787946,1.3162795592097505,0.1883400329624592,0.16408144,0.1398001,0.7593111643087508,60
SLC35G2,0.038602165221339545,1.3162900348358346,0.18833651935994375,0.27168277,0.24642381,0.7593111643087508,60
SH2D3A,0.03860718598750713,1.3164614928094638,0.18827901796805546,0.1974617,0.16880085,0.7593111643087508,60
DDX6,0.0386179300663373,1.3168284008883602,0.18815601257943645,-0.6450443,-0.70074713,0.7593111643087508,60
KRT6B,0.0386335225019965,1.317360880167857,0.18797760530605273,0.1922446,0.16291064,0.7593111643087508,60
ELAC2,0.03863583925162371,1.3174399968935118,0.18795110790272024,-0.89360017,-0.94489074,0.7593111643087508,60
CCDC39,0.03865432660485117,1.3180713385812721,0.18773976077792284,0.1460492,0.13707778,0.7587798270394085,60
TTLL9,0.03865672879222692,1.3181533731944952,0.18771231187584242,0.25745156,0.24672508,0.7587798270394085,60
KCNB1,0.03867034768373309,1.3186184582865443,0.18755674979321296,0.1791997,0.16300826,0.7583709645249901,60
MPDZ,0.03868383439260331,1.3190790300673179,0.18740279125589562,0.28299484,0.26351026,0.7579138203323881,60
C21orf140,0.038716906903646986,1.3202084610258507,0.18702564399815927,0.29882374,0.2727623,0.7572425783479189,60
KCNE2,0.03872255905796657,1.320401483334841,0.1869612448763542,0.25693405,0.2437263,0.7572425783479189,60
DROSHA,0.038724445638976465,1.3204659105181284,0.18693975332254592,-0.2906091,-0.32471746,0.7572425783479189,60
TBCEL,0.03872763008454626,1.3205746601121517,0.1869034808892562,0.20146678,0.18101867,0.7572425783479189,60
ELF5,0.038732800473085936,1.3207512302294995,0.18684459862724062,0.19396035,0.15961309,0.7572425783479189,60
GORASP2,0.03873320844699867,1.3207651626495633,0.18683995305475948,0.21307734,0.16891824,0.7572425783479189,60
CDK20,0.038760711847680256,1.3217044127878468,0.18652697007994673,0.1367538,0.12514143,0.7569885920520912,60
PSMG1,0.038762743553544476,1.3217737963276182,0.18650386504454708,-0.33389905,-0.45775846,0.7569885920520912,60
PRKN,0.03877429423279478,1.3221682567961248,0.186372548145413,0.22060536,0.20170183,0.7568406711446378,60
ATP6V0E2,0.038774413578425156,1.3221723325014796,0.18637119168985053,0.16876215,0.14024347,0.7568406711446378,60
OR2V1,0.03877547328583657,1.322208521974476,0.18635914761359146,0.07802226,0.023711987,0.7568406711446378,60
WASF2,0.03878684629246166,1.3225969154213986,0.1862299241729043,-0.031528953,-0.07886553,0.7568406711446378,60
PHB1,0.03878873893562346,1.3226615501124512,0.18620842582608954,-1.6935554,-1.7159098,0.7568406711446378,60
NRCAM,0.0388003815414166,1.3230591511168281,0.18607621890848564,0.18301176,0.16816159,0.7568406711446378,60
CBFB,0.03880300010352537,1.3231485764403648,0.18604649352942618,0.0834634,-0.02868676,0.7568406711446378,60
SELENOM,0.03881089507399961,1.3234181941512875,0.18595689266428667,0.12234937,0.09604658,0.7566902015726605,60
FKBP1B,0.03881149112179331,1.3234385495309327,0.18595012934768582,0.38350692,0.35791072,0.7566902015726605,60
CYP2W1,0.038820575990500816,1.323748803268825,0.18584706639504123,0.06892937,0.039790288,0.7566902015726605,60
COMMD3,0.03882710353846378,1.3239717231660604,0.1857730409148659,0.00031142682,-0.039914414,0.7566902015726605,60
CXXC5,0.03883145140964929,1.324120205815009,0.1857237460819384,0.22748338,0.21479045,0.7566902015726605,60
SCEL,0.03883159437564515,1.324125088198693,0.1857221253412677,0.31430265,0.2704663,0.7566902015726605,60
BABAM2,0.03883943154603114,1.3243927328956326,0.18563329487214372,0.2629108,0.2247511,0.7566902015726605,60
LVRN,0.03884427424048514,1.3245581143259917,0.18557842100013106,0.16259097,0.1300654,0.7566902015726605,60
ATP5IF1,0.03886189376066524,1.3251598341530912,0.1853788705659445,-0.0053100274,-0.03561503,0.7566902015726605,60
PEX13,0.038871392108087745,1.3254842103539246,0.18527136250395682,0.035945017,0.008994128,0.7566902015726605,60
SMARCB1,0.03887168459734684,1.325494199102985,0.18526805266410198,-0.70406884,-0.76467586,0.7566902015726605,60
FSCB,0.03887627191298825,1.3256508597543932,0.18521614782246462,0.15372282,0.12941551,0.7566902015726605,60
ABCF3,0.038890495479202335,1.326136606925688,0.18505527843432878,0.20113906,0.17241059,0.7566902015726605,60
PDCD7,0.03889198475586608,1.3261874670672185,0.18503844059817168,-0.56430835,-0.60215116,0.7566902015726605,60
TALDO1,0.038904554062588435,1.3266167205830675,0.18489637648107612,0.13069281,0.08876074,0.7566902015726605,60
DTL,0.038935319486979994,1.3276673911038102,0.18454899152973817,-2.1330519,-2.141965,0.7559410614583506,60
APOBEC3H,0.03893781743283948,1.327752698660393,0.18452080739450905,0.16560905,0.14492856,0.7559410614583506,60
NIBAN1,0.03898390981216259,1.3293268078119032,0.18400132141595418,0.105782524,0.08414458,0.7548657266236544,60
TRMO,0.03898663501311627,1.3294198769067025,0.18397064083027573,0.21493344,0.1831917,0.7548657266236544,60
CT47B1,0.03898808252949805,1.3294693114528422,0.18395434608422048,0.14775555,0.12922068,0.7548657266236544,60
SEMG2,0.03898899914362984,1.3295006150086668,0.18394402827662215,0.20727955,0.18511024,0.7548657266236544,60
GADD45G,0.03899385554724104,1.3296664675170287,0.18388936962488675,0.12694119,0.12073684,0.7548657266236544,60
WDR48,0.03899907738987453,1.329844800349239,0.18383061137320422,-0.22789818,-0.2867189,0.7548657266236544,60
PCDHB11,0.039001541107564354,1.3299289396046823,0.18380289346326928,0.1772736,0.15027359,0.7548657266236544,60
PLCD3,0.039004252286204265,1.3300215300107359,0.1837723950813077,0.4619239,0.45637292,0.7548657266236544,60
NEFH,0.03902742594084169,1.3308129427623732,0.18351186451185192,0.14646569,0.1404586,0.7541934711175711,60
HAUS2,0.03902953127323774,1.33088484291795,0.18348820879117583,-0.23052041,-0.2725089,0.7541934711175711,60
UBL7,0.03903023775996892,1.3309089704687131,0.18348027114276988,0.15812512,0.10789244,0.7541934711175711,60
CCDC50,0.03903645453787746,1.3311212825742986,0.1834104342208838,0.22504477,0.20068568,0.7541934711175711,60
NIPSNAP3A,0.039041350561767746,1.3312884890973335,0.18335544799373446,0.22896427,0.20585728,0.7541934711175711,60
NT5C1A,0.03904218191611764,1.3313168810986928,0.18334611243733945,0.11618325,0.121426724,0.7541934711175711,60
TAS2R42,0.03905710715280238,1.3318266008493251,0.18317857178930802,0.47203022,0.43809062,0.7538789613135698,60
PCDHA11,0.039070763994137184,1.3322930037332987,0.18302536858507762,0.15790007,0.11880268,0.7536984678333496,60
KRT1,0.03908017002143127,1.332614234981988,0.18291990641626696,0.12253356,0.10084507,0.7534316038674912,60
ECSCR,0.03908534754196511,1.3327910559456282,0.18286187426886244,0.1005136,0.09614755,0.7533600249169163,60
WDR75,0.03908620393229229,1.332820303114338,0.1828522767467569,-1.2952026,-1.4011834,0.7533600249169163,60
C2orf81,0.03909022806743644,1.3329577341308578,0.18280718346518504,-0.10546103,-0.12006373,0.7533600249169163,60
SLC2A12,0.03909501359502732,1.3331211680708455,0.18275356895950148,0.18740198,0.15412356,0.7533600249169163,60
SERPINB10,0.03909524495275961,1.3331290693348457,0.18275097724556563,0.1999961,0.17277092,0.7533600249169163,60
THG1L,0.03909526081176963,1.3331296109472897,0.1827507995908733,-0.5413865,-0.6075287,0.7533600249169163,60
REP15,0.03910100291153039,1.333325713587468,0.18268648424637182,0.24029906,0.19951062,0.7533600249169163,60
PSMA2,0.03910662259388663,1.3335176355896003,0.18262355628589597,-2.1791694,-2.226674,0.7533600249169163,60
FAM117A,0.03910978532158813,1.333625648339677,0.18258814781913937,-0.022817671,-0.049324792,0.7533600249169163,60
CRYZL1,0.03911875869893147,1.3339321052803168,0.18248771362272395,0.22585183,0.18242952,0.7533600249169163,60
CYP4B1,0.03912397049086577,1.3341100974767617,0.1824293996162296,0.038524274,0.040825717,0.7533600249169163,60
ZBTB10,0.03912610675595593,1.3341830548558349,0.18240550123456586,0.18112582,0.16328716,0.7533600249169163,60
ZNF385B,0.03913054002674404,1.3343344592596296,0.18235591366552362,0.3082832,0.2933967,0.7533600249169163,60
RASL11A,0.039130872057208825,1.3343457987177962,0.18235220019918133,0.119306296,0.10382736,0.7533600249169163,60
CLVS1,0.039144068425984536,1.3347964796238494,0.182204655857448,0.106347315,0.10368783,0.7533600249169163,60
ZW10,0.03915061665291802,1.3350201141951468,0.182131475078044,-0.1823837,-0.24807566,0.7533600249169163,60
UFC1,0.03915362341157513,1.3351228008564349,0.18209787985034606,-0.15796329,-0.19500005,0.7533600249169163,60
MED7,0.03915832418175323,1.3352833413816192,0.18204536622866446,-0.52259153,-0.57756734,0.7533600249169163,60
GPX3,0.03915896998063489,1.3353053966875168,0.1820381527048518,0.28146407,0.2622038,0.7533600249169163,60
THBS1,0.0391595150778926,1.3353240128355879,0.182032064175224,0.18273382,0.15521507,0.7533600249169163,60
ATP7B,0.039163844628052544,1.3354718755680322,0.18198371009955996,0.25900635,0.23848929,0.7533600249169163,60
BLTP1,0.03917178205308527,1.3357429545849393,0.18189508660939954,0.14855285,0.12851864,0.7533600249169163,60
ZNF704,0.039195810912997765,1.3365635899862955,0.18162699283429315,0.22085114,0.20969783,0.7533600249169163,60
MZT1,0.03920895707205511,1.3370125595656692,0.1814804430488283,-0.6521368,-0.6987784,0.7533600249169163,60
LPAR6,0.039209208981279435,1.3370211628137543,0.18147763568972272,0.26301393,0.22887897,0.7533600249169163,60
TAGLN3,0.039209837490041075,1.3370426277565124,0.18147063152205697,0.03015709,0.018905394,0.7533600249169163,60
RPS4Y1,0.039222656328178215,1.3374804193381267,0.1813278207557257,0.32497075,0.3132434,0.7533600249169163,60
ACOX3,0.039225757066534944,1.3375863164879405,0.18129328889143315,0.2299013,0.20993426,0.7533600249169163,60
ARHGAP35,0.039243776748269364,1.3382017296869932,0.18109270632612032,0.33971742,0.30848658,0.7533600249169163,60
TCF21,0.039245933060216225,1.338275372741916,0.18106871478804162,0.14913024,0.11568847,0.7533600249169163,60
UCP3,0.039269053222736036,1.3390649811001316,0.18081162352683114,0.100797296,0.07987931,0.7533600249169163,60
OR5H14,0.03928086047753865,1.3394682276724867,0.18068043384890237,0.26123235,0.25121468,0.7533600249169163,60
DMTF1,0.039289594451724856,1.339766514571656,0.18058343663638518,0.18899082,0.15448721,0.7533600249169163,60
KRT31,0.03930490661358461,1.3402894636514686,0.1804134770309839,-0.09814269,-0.13853724,0.7531163784882282,60
RMI1,0.039321589400477565,1.340859224121404,0.1802284390764677,-0.461377,-0.5439865,0.752718774966424,60
ANXA13,0.03933129391108285,1.3411906588617082,0.18012086581753428,0.09553897,0.06029113,0.7524390812589558,60
GLIPR1L2,0.03933145346712502,1.3411961081263202,0.18011909755740768,0.1591835,0.13631953,0.7524390812589558,60
CCDC188,0.03934461462259762,1.3416455970598262,0.17997328502640436,0.29854754,0.28624618,0.7521616925629904,60
GFOD2,0.039351225478949564,1.3418713758867666,0.1799000763644251,0.0858679,0.07388879,0.7521616925629904,60
OR10H4,0.03937079726168988,1.3425398068363505,0.17968346790524206,0.17063175,0.14920524,0.7516285200343207,60
RPAP3,0.03937584344965404,1.3427121484757552,0.17962765120494575,-0.5188065,-0.56589884,0.7516285200343207,60
SERINC2,0.03938344522323526,1.3429717708106559,0.179543591060931,0.13831046,0.10635681,0.7516285200343207,60
ZNF341,0.039395819497396456,1.3433943882055766,0.17940681924172883,0.14642407,0.14338858,0.7515434450096773,60
TYR,0.03941169587923267,1.343936613653635,0.17923145223757195,0.20430665,0.19253044,0.751094084444696,60
CD300A,0.03941519835868932,1.3440562338348045,0.17919278176854905,0.2664959,0.25328118,0.751094084444696,60
NTSR1,0.03943394093689906,1.3446963499532265,0.1789859524268044,0.26732376,0.2449206,0.7507443830740408,60
ASDURF,0.039445628486696714,1.3450955160878464,0.1788570669956819,-0.025257925,-0.037899397,0.7505435481197874,60
RIMS4,0.03944842275528847,1.345190949122941,0.17882626317984546,0.26835063,0.25082758,0.7505435481197874,60
C3orf70,0.03945012053591959,1.3452489336710851,0.17880754889321876,0.12554756,0.094949886,0.7505435481197874,60
VCF1,0.03946769069542706,1.3458490105625112,0.17861396207086505,0.19752136,0.15337491,0.750032932502878,60
UBL5,0.039480439553357866,1.346284425436561,0.17847359354233802,-2.1667516,-2.2536428,0.7497833058111688,60
RGCC,0.0394922318653249,1.3466871717477686,0.17834382984823585,0.116169065,0.0933631,0.7494693047376367,60
TRPV6,0.03949446002755809,1.346763270893477,0.17831931882248855,0.13434264,0.11266706,0.7494693047376367,60
NIBAN2,0.03949508762183865,1.3467847053276412,0.17831241538772882,0.14680457,0.122214034,0.7494693047376367,60
PRL,0.0395008333737023,1.346980941957635,0.17824922228727955,0.19467711,0.17907439,0.7494693047376367,60
USP9Y,0.03950379701241955,1.3470821601774214,0.17821663401472446,0.55586314,0.53294957,0.7494693047376367,60
RAMP3,0.03951422476342123,1.3474383031936135,0.17810200531088163,0.22417828,0.20747368,0.7494693047376367,60
ZNF747,0.03951563236582792,1.347486377617219,0.17808653621782589,0.13230368,0.10956715,0.7494693047376367,60
MRC2,0.039516660984942366,1.3475215084737402,0.1780752326596064,0.14414883,0.1310746,0.7494693047376367,60
ADD1,0.03952575938911193,1.3478322502431168,0.1779752729622248,0.17897068,0.15943432,0.7494693047376367,60
SLC6A3,0.03953169536194909,1.3480349842956734,0.17791007983338714,0.25263506,0.2282641,0.7494693047376367,60
C1orf198,0.03953176028545322,1.3480372016592213,0.17790936689487294,0.17218491,0.16128181,0.7494693047376367,60
MASP2,0.03954299747583754,1.3484209910648806,0.1777860009652381,0.118788496,0.08425735,0.7494693047376367,60
HTR6,0.03954798496888224,1.3485913315833533,0.17773126685219634,0.25787213,0.22268862,0.7494693047376367,60
FGF2,0.039548068001069386,1.3485941674269208,0.17773035574030732,0.27000722,0.22803928,0.7494693047376367,60
ZNF706,0.039556063015580956,1.3488672256485252,0.1776426427411656,-0.007065439,-0.03539849,0.7494693047376367,60
TAS2R5,0.0395630405682533,1.3491055341364415,0.17756611858662222,0.22594811,0.19333029,0.7494693047376367,60
VPS9D1,0.03957492339814426,1.3495113759166555,0.17743585374808304,0.035507098,0.020615498,0.7494693047376367,60
UGT1A10,0.03959531452628165,1.350207808306974,0.17721248283738536,0.23689818,0.2261316,0.7494693047376367,60
PSMB8,0.0396007517105406,1.350393508530214,0.17715295753037485,0.25224605,0.23067863,0.7494693047376367,60
INSL5,0.039605173291023886,1.35054452216619,0.17710456183696138,0.09408089,0.09204611,0.7494693047376367,60
KDM1A,0.03962739381149446,1.3513034378802538,0.17686149964330514,-0.045928076,-0.07536042,0.7494693047376367,60
ELOVL2,0.03965201753392704,1.3521444344732416,0.17659243974894348,0.12394034,0.10133435,0.7490122455911357,60
INSM2,0.039676159197808994,1.3529689692733855,0.17632894313030606,0.09334998,0.07722802,0.7484401939041486,60
UBE2V1,0.039686948471302365,1.3533374670715574,0.17621127720349336,-0.37225592,-0.41891947,0.7484233733343881,60
CYP2R1,0.03970114673204723,1.3538223964433835,0.17605652256026516,0.30069345,0.25450552,0.7481090161807552,60
GMEB1,0.03971112639427516,1.3541632437063646,0.17594780932329507,0.15810741,0.09332992,0.7478185446261424,60
AOPEP,0.039713937397854816,1.354259251325217,0.17591719674191095,0.23932777,0.2172547,0.7478185446261424,60
COTL1,0.03971406173107575,1.3542634978294417,0.17591584281146608,0.17161374,0.1648535,0.7478185446261424,60
STAG3,0.0397361054306362,1.3550163841975733,0.17567591990636927,0.10970517,0.07612128,0.7476918860323677,60
KIF13B,0.03973700670830972,1.3550471667167119,0.17566611561886042,0.17645249,0.15342909,0.7476918860323677,60
CCDC93,0.039745675670274296,1.355343249320221,0.17557183364665582,-0.05043151,-0.07589246,0.7476918860323677,60
TSPAN16,0.03977157816310604,1.3562279334820397,0.17529034769002108,0.12428655,0.09950949,0.7474521874622396,60
TICRR,0.039782343670568626,1.3565956237608248,0.17517345641550028,-1.474115,-1.5006993,0.7474417040837291,60
ZNF467,0.03978518521364553,1.3566926752578778,0.1751426127925986,0.2232154,0.20736967,0.7474417040837291,60
FAM151A,0.03978928929252128,1.3568328480983014,0.17509807207773692,0.10934112,0.10347529,0.7474417040837291,60
ACSS2,0.039794337558884604,1.3570052693026553,0.1750432958715894,0.34683648,0.3026831,0.7474026073263648,60
MATN2,0.03982136415531874,1.3579283519827556,0.1747502610257549,0.17590396,0.17295355,0.7463233664596137,60
ALOX15,0.03982183562167202,1.3579444547555124,0.17474515241721686,0.1553657,0.1203898,0.7463233664596137,60
EID1,0.03983356456170337,1.35834505300088,0.17461809845530848,0.17086342,0.1581532,0.7462749037074081,60
METTL2B,0.03984335393720678,1.3586794064624441,0.17451210760637273,0.08751361,0.05077946,0.7462476392340337,60
REN,0.03985017966420037,1.3589125375459319,0.17443823295812247,0.12324336,0.092380285,0.7462476392340337,60
SMAP2,0.03985722368188064,1.3591531244957324,0.1743620202094559,0.2633468,0.23223561,0.7462476392340337,60
SAMD4B,0.03986136153975838,1.3592944522602641,0.17431726223592597,-0.12509231,-0.16826864,0.7462476392340337,60
STAB2,0.039862408700266784,1.3593302178433468,0.17430593677197626,0.16322997,0.15046763,0.7462476392340337,60
EIF3F,0.0398795189480915,1.3599146159855433,0.17412096026142618,-0.9683224,-1.0176443,0.7462061433994817,60
RUSC2,0.039888027797935176,1.3602052350182967,0.17402902679972768,0.27403206,0.25489536,0.7459939615141692,60
LFNG,0.039894889580188254,1.3604395988153823,0.1739549153789296,0.18864547,0.16316731,0.7459939615141692,60
CHCT1,0.03990075952698306,1.3606400866796997,0.17389153507233762,0.30000463,0.2667436,0.7459222306540483,60
TTC39A,0.03991261655950782,1.3610450637156808,0.17376356221125389,0.09965924,0.06557367,0.7455458604623166,60
CBX3,0.03991627652613651,1.3611700700200013,0.17372407441624593,0.08875278,0.039760325,0.7455458604623166,60
GYPC,0.039919255335891544,1.3612718114249858,0.17369194064284743,0.20704378,0.18921396,0.7455458604623166,60
XPO7,0.03992960815098184,1.3616254126555738,0.17358029461905455,0.21883677,0.17749624,0.745449928061576,60
RMP64,0.03993543023897427,1.3618242667313305,0.17351753204213619,-1.0829909,-1.176483,0.7453694493095768,60
ZFAND1,0.039935990982737826,1.3618434190055118,0.173511488073513,0.2593698,0.22011916,0.7453694493095768,60
C14orf39,0.039996198386744904,1.3638998180074444,0.17286345713579765,0.32522348,0.28064564,0.7436974018832739,60
IFNA7,0.040001080097002414,1.3640665546989292,0.17281099309166612,0.07449439,0.044095967,0.7436974018832739,60
FKBP15,0.04000747066331211,1.3642848270970915,0.17274233125004018,0.21483533,0.19389586,0.7436974018832739,60
PLEKHA5,0.04001251755439612,1.3644572058385205,0.17268812059076327,0.14908926,0.12533976,0.7436974018832739,60
COL21A1,0.04001342253147145,1.3644881157318562,0.1726784012165502,0.18027401,0.1684942,0.7436974018832739,60
ABI2,0.040060717934480995,1.3661035158782397,0.17217102117088848,0.2505563,0.2304361,0.7430138705155568,60
NAV2,0.040074520108826214,1.366574938363424,0.1720231630902121,0.1326788,0.10467814,0.7428947180668191,60
FAM78B,0.04010823861990569,1.3677266199303781,0.17166234703719635,0.16798662,0.14294818,0.7423745514460409,60
CFL2,0.04010901517021353,1.3677531436559291,0.17165404397389047,0.12835783,0.110348694,0.7423745514460409,60
NUCKS1,0.040116793529167014,1.3680188201515793,0.1715708924456408,0.1807342,0.13142894,0.7423745514460409,60
LTBR,0.040125982640130904,1.368332682408429,0.17147269862374437,0.18862088,0.17125864,0.7423745514460409,60
SLC22A14,0.04014932193074167,1.3691298581983269,0.17122348643685883,0.21390995,0.20037141,0.7416882718937426,60
FARP1,0.04015042501808535,1.3691675352569599,0.171211714601666,0.22596091,0.21580662,0.7416882718937426,60
ITGB3BP,0.040150504138685206,1.3691702377008863,0.17121087027233267,0.3095786,0.25638294,0.7416882718937426,60
GART,0.040163608422372904,1.3696178280894216,0.17107107188746987,-0.0960011,-0.16657306,0.7416882718937426,60
AKAP3,0.04017261871563898,1.3699255844034222,0.17097499832383253,0.12622003,0.079667665,0.741652081914546,60
LHX5,0.04017852262400775,1.37012723896223,0.17091206892948244,0.10247741,0.09207598,0.741652081914546,60
GPR146,0.040178534759980664,1.3701276534800353,0.17091193959074266,0.18213171,0.15844643,0.741652081914546,60
DDI2,0.04017886121939647,1.3701388040687987,0.17090846038752863,0.030047016,-0.041244082,0.741652081914546,60
DAAM1,0.04018278813214859,1.3702729322278657,0.17086661392328334,0.27683598,0.25784484,0.741652081914546,60
FHIP2B,0.04018666659127092,1.3704054054606742,0.17082529132016724,0.20171237,0.17529328,0.741652081914546,60
CCKBR,0.04019182682392767,1.3705816592391948,0.1707703237965825,0.18317829,0.16814189,0.741652081914546,60
CDKN1A,0.04019724086669896,1.3707665823169517,0.17071266687688838,0.37824908,0.35759363,0.741652081914546,60
OR7D2,0.04020344226144916,1.370978398487696,0.17064664293766804,0.20608917,0.19406977,0.741652081914546,60
CXXC4,0.04023133816193878,1.3719312188178001,0.17034988192320827,0.19638324,0.17820337,0.741652081914546,60
TAS2R1,0.04023660619916065,1.3721111557596726,0.1702938830877525,0.2568834,0.2499591,0.741652081914546,60
C12orf56,0.04023757987710789,1.372144413060432,0.17028353447379194,-0.0707915,-0.11113049,0.741652081914546,60
SAC3D1,0.04024526215652435,1.3724068119485873,0.17020190083594305,0.13954926,0.107286096,0.741652081914546,60
PGC,0.04025100750254083,1.3726030523544692,0.17014086863703345,0.12574545,0.09734454,0.741652081914546,60
KRTAP22-2,0.04025135901285944,1.3726150586901766,0.17013713511219003,0.24905677,0.22180931,0.741652081914546,60
NSMCE2,0.04026052285990159,1.3729280631211989,0.17003982404260168,-0.27893445,-0.3650807,0.741652081914546,60
PFN2,0.04026648705040813,1.3731317788484103,0.1699765125736816,0.14796689,0.1070444,0.741652081914546,60
TMEM167A,0.04027976321135692,1.3735852462431217,0.16983564595610814,-0.13322657,-0.19060048,0.741652081914546,60
JPH1,0.040285133041290694,1.3737686611284232,0.16977869424358186,0.112372056,0.100533605,0.741652081914546,60
GNS,0.04029296821188462,1.374036283768644,0.1696956211062551,0.14406657,0.11067069,0.741652081914546,60
SMARCC2,0.04029965218684787,1.3742645857025508,0.1696247776897583,0.061523817,0.04634562,0.741652081914546,60
GPR18,0.040306479748646803,1.3744977922669586,0.16955243526507927,0.17015657,0.13539292,0.741652081914546,60
ARHGAP29,0.04031274404534166,1.374711759758116,0.16948608132453238,0.006639825,-0.01457478,0.741652081914546,60
KLRC2,0.040337695365742735,1.375564015291768,0.1692219799333291,0.1934227,0.159587,0.741652081914546,60
ITCH,0.04036214035212378,1.3763989786102022,0.16896353699424702,0.19586805,0.16479626,0.7409047099007079,60
TUBGCP4,0.04037102809538808,1.376702556386527,0.1688696452847499,-1.0485463,-1.07746,0.7406682595909351,60
MCM6,0.04038728277436596,1.3772577667113548,0.16869802909246334,-0.74310756,-0.7967104,0.7400907142785128,60
TRPC6,0.04039150529364835,1.3774019952881418,0.16865346931238556,0.17264192,0.13587436,0.7400907142785128,60
TP53INP2,0.04041173476287263,1.3780929742252055,0.16844011231269013,0.1668873,0.13646221,0.7400103654021956,60
BOC,0.04042481208223062,1.3785396577442843,0.16830229561329865,0.07899837,0.065527745,0.7397141124968721,60
EPPK1,0.04043258224073956,1.378805064288707,0.16822044903049385,-0.061036382,-0.06283128,0.7397141124968721,60
UBE2T,0.040439876099978525,1.3790542020309289,0.16814364667994808,-0.009335364,-0.06759006,0.7397141124968721,60
TOP1,0.04044397077088786,1.379194064583515,0.1681005424351615,-0.6893083,-0.75175136,0.7397141124968721,60
LRRN4CL,0.04044614189095814,1.3792682240257117,0.16807769060445754,0.09970688,0.0749057,0.7397141124968721,60
PELI1,0.04045315018408254,1.3795076080219713,0.16800394165817595,0.23350331,0.20376876,0.7397141124968721,60
GPN3,0.04045701810178312,1.3796397255279023,0.16796324957948244,-1.1640004,-1.2362838,0.7397141124968721,60
HGH1,0.04046100168571397,1.3797757939413304,0.16792134837108344,0.12022476,0.090559214,0.7397141124968721,60
ZFYVE19,0.04046350659285923,1.3798613548034582,0.16789500459492088,0.09919877,0.09161819,0.7397141124968721,60
SLC33A1,0.04047669541555696,1.3803118497926008,0.16775635061573774,-0.031027498,-0.0320832,0.7397141124968721,60
KIF16B,0.04047783211105938,1.3803506763115276,0.16774440456693104,0.19127041,0.17191371,0.7397141124968721,60
HAO1,0.04049000385152528,1.3807664311844028,0.16761652621755863,0.23503223,0.2286193,0.7397141124968721,60
NIPAL4,0.040490531919489404,1.3807844686211617,0.16761097990245877,0.30450213,0.28519195,0.7397141124968721,60
TRPS1,0.040493612917914666,1.3808897075870277,0.16757862281999816,0.3370877,0.27791613,0.7397141124968721,60
FRRS1L,0.04050888393689035,1.3814113268212735,0.1674183135817567,0.22635879,0.1893833,0.7397141124968721,60
PRR9,0.04051031576306579,1.3814602344176536,0.167403288727232,0.23200986,0.21336395,0.7397141124968721,60
CBLB,0.04051426721327545,1.3815952061052847,0.16736182947003872,0.14723617,0.14034633,0.7397141124968721,60
ARNT2,0.04052163354934597,1.3818468219534736,0.1672845612443692,0.19718064,0.18968992,0.7397141124968721,60
METTL21C,0.04054866013127206,1.3827699851802864,0.16700129868098,0.21999829,0.19183914,0.7397141124968721,60
SLC16A14,0.04055778277227998,1.383081593406496,0.16690576661728265,0.11383573,0.10104587,0.7397141124968721,60
ERI3,0.04057109409293194,1.3835362778212283,0.166766444409624,0.28010687,0.27226046,0.7397065406081439,60
TNFRSF11A,0.040581926484609836,1.3839062882091968,0.16665313222052353,0.2586718,0.23160307,0.7397004055517417,60
KRTAP17-1,0.04059254686950928,1.3842690573920353,0.16654209385395108,-0.047599852,-0.0799626,0.7395699965443954,60
LRRC63,0.04059300107888897,1.3842845722041963,0.16653734623794111,0.25657585,0.22745307,0.7395699965443954,60
IL10,0.0406019305737804,1.3845895846531258,0.16644403147588155,0.157249,0.12654664,0.7395699965443954,60
STX5,0.04061741924868264,1.38511864545193,0.16628226527370898,-1.008678,-1.0274582,0.7392938238452739,60
IL36RN,0.040620860477408746,1.385236190776706,0.16624634056566703,0.15714003,0.13325281,0.7392938238452739,60
PNO1,0.04063737986642648,1.385800459957146,0.16607396755060008,-0.5942086,-0.6474105,0.7390770155331821,60
CDCA2,0.04064106144337544,1.385926215393228,0.16603557011268066,0.10314517,0.06321634,0.7390770155331821,60
PCDHB10,0.04066604980492804,1.3867797702285218,0.1657751272924436,0.20111343,0.19448508,0.738723203912486,60
RHOV,0.040678826679293685,1.3872162049276877,0.16564207814320947,0.2069603,0.18592203,0.738723203912486,60
FBRSL1,0.040679262350696285,1.3872310866793292,0.1656375427907122,0.1359014,0.11438005,0.738723203912486,60
LSM11,0.04069051699739735,1.3876155254460223,0.16552041391588276,-0.602186,-0.6603104,0.738723203912486,60
CLCF1,0.04071093079083079,1.388312825767838,0.16530812321924462,0.20578794,0.17783907,0.7383284722525482,60
MAPDA,0.04071543210879014,1.3884665833364525,0.1652613398759992,0.117261484,0.100651585,0.7383284722525482,60
