gene,mean_PTENdef,mean_PTENwt,diff,t,n_def,n_wt,p,fdr
SLC43A2,0.22556800118067744,0.2164113352772674,0.009156665903410022,0.9043923053178142,240,876,0.365787416856862,0.7600036890912822
SLC43A3,0.09899802712176885,0.07988105127072186,0.01911697585104699,1.9721763332662405,240,876,0.048589480397090754,0.3788073577706838
SLC44A1,0.1879542817118464,0.19408045171759583,-0.006126170005749443,-0.7069457629003251,240,876,0.47960018353813594,0.8207018691957974
SLC44A2,0.08263890687105895,0.07407822064170928,0.008560686229349662,0.5460993938603909,240,876,0.5849976164364294,0.8672987700657261
SLC44A3,-0.11564345098932596,-0.0840880989445424,-0.03155535204478356,-2.3383588459478313,240,876,0.019368640725554123,0.27262169075853077
SLC44A4,0.08746644503195254,0.07302807025168195,0.014438374780270588,1.8243705777794934,240,876,0.06809606695576022,0.4248226715158848
SLC44A5,0.23139991141982805,0.24846400497630292,-0.01706409355647487,-1.7897552876599856,240,876,0.07349326002362569,0.43631851552135464
SLC45A1,0.15507251724244808,0.16399710897054212,-0.008924591728094039,-0.8195765769665463,240,876,0.4124575309931062,0.7872908038784336
SLC45A2,0.21379761807333705,0.19846756417230915,0.015330053901027901,1.560066245596593,240,876,0.11874422719747166,0.5212023400917596
SLC45A3,0.10441803957028667,0.11761861544564493,-0.013200575875358264,-1.3564246143826075,240,876,0.1749641060196947,0.5985647534081614
SLC45A4,0.1884545222998982,0.17183532507256347,0.016619197227334737,1.5406285375849653,240,876,0.12340721833348271,0.5289090522424001
SLC46A1,0.12332298635081808,0.1770079953405651,-0.05368500898974703,-0.868431849190869,13,43,0.38515796565552274,0.7729178603854443
SLC46A2,0.0638712344249059,0.0693036190915629,-0.005432384666657006,-0.5102122624602383,240,876,0.6099027622130503,0.8767639559628071
SLC46A3,0.04025527604301779,0.07441323666479845,-0.034157960621780656,-2.853419602716878,240,876,0.004325147043856239,0.1570875041748992
SLC47A1,0.06998031016461596,0.07503114951924486,-0.005050839354628897,-0.46031352648670737,240,876,0.6452911935075922,0.8912890944101811
SLC47A2,0.10406148566223238,0.13083746996718187,-0.0267759843049495,-2.1995318570489935,240,876,0.027840126496793995,0.31237536942690036
SLC48A1,0.07920181494531676,0.09263812863119851,-0.013436313685881746,-1.2158158978893019,240,876,0.22405506130089559,0.64740184295771
SLC49A3,0.28050913384466275,0.2653005725681448,0.015208561276517929,1.7959124443778234,240,876,0.07250844297388757,0.4339912812414342
SLC49A4,0.11004805209441579,0.11721620698693405,-0.007168154892518264,-0.732351893526633,240,876,0.46395381306537764,0.8120887494565678
SLC4A1,0.005926145363001224,0.018679670907326522,-0.012753525544325298,-0.9981297358010903,240,876,0.31821645261546083,0.7302425058512907
SLC4A10,0.14571098368587973,0.155412065821763,-0.009701082135883277,-1.0724736848377563,240,876,0.28350732741670315,0.7029425705091077
SLC4A11,0.18842928020839828,0.1853565152432318,0.00307276496516648,0.18375304158711292,240,876,0.8542071961343418,0.9596751575803882
SLC4A1AP,-0.05113219905589255,-0.028876678318071034,-0.022255520737821517,-1.3615513600654494,240,876,0.17333951437580242,0.5972868179844687
SLC4A2,0.28942152905591956,0.2918767344167014,-0.0024552053607818647,-0.18247039788537778,240,876,0.8552135834166569,0.9600452082746358
SLC4A3,0.14217787306229138,0.1603208016527198,-0.01814292859042843,-2.110015393744347,240,876,0.034857029959206386,0.3362771805217841
SLC4A4,0.27288889953739237,0.250613343628945,0.022275555908447375,2.1286280270152615,240,876,0.03328504779691506,0.3299412253181132
SLC4A5,-0.1809886301434252,-0.1698536605220739,-0.011134969621351298,-0.8478652160839876,240,876,0.39651303815390604,0.7785406175702693
SLC4A7,-0.19675191800278408,-0.25736943644048116,0.06061751843769708,2.5908572738967224,240,876,0.00957371881162165,0.20837249857407925
SLC4A8,0.11440168364687632,0.11119456048701472,0.0032071231598616023,0.35151375146302205,240,876,0.7252029577257676,0.9217774516558952
SLC4A9,0.08965511873578542,0.11062403742698543,-0.020968918691200003,-2.4328928172167066,240,876,0.014978734129442568,0.2498808188227692
SLC50A1,0.12040031014368734,0.12218657462329802,-0.0017862644796106802,-0.1563785513132282,240,876,0.875734642746512,0.966045131307391
SLC51A,0.13308143987727816,0.1262042453576617,0.006877194519616464,0.7438338162481767,240,876,0.4569770192191892,0.8094130812169248
SLC51B,0.08296672770227734,0.06695871115578371,0.016008016546493628,1.5684770152493748,240,876,0.11676984994865677,0.517642346784949
SLC52A1,0.0910893844357099,0.0718751479846632,0.019214236451046696,1.5319323203637096,240,876,0.12553913684492732,0.5316133856326236
SLC52A2,-0.024134506360202188,-0.05902706251483978,0.03489255615463759,2.7496567376801315,240,876,0.005965772372219427,0.17401742671181195
SLC52A3,0.25118462164002103,0.26335954695273517,-0.012174925312714135,-0.7670014932693102,240,876,0.44308062769077916,0.8019824616081996
SLC5A1,0.10771939498998953,0.10614451239682103,0.0015748825931685,0.1748788512224094,240,876,0.8611748284592998,0.9619337975833344
SLC5A10,0.20275538439236926,0.21787226337524768,-0.015116878982878418,-1.487607615143964,240,876,0.1368544039922903,0.5484536915387604
SLC5A11,0.16856932142663197,0.15821145307350098,0.010357868353130989,1.1671612401038463,240,876,0.2431452604217501,0.6664262378642526
SLC5A12,0.21611253358391452,0.2129795512249216,0.003132982358992925,0.38427951719224085,240,876,0.7007712876377209,0.9129256104559369
SLC5A2,0.08192501575847538,0.08533442494906884,-0.00340940919059346,-0.36538161218266757,240,876,0.7148265651850703,0.9188918296622809
SLC5A3,0.05285175283709818,0.025249384436908384,0.027602368400189793,1.9463804499511363,240,876,0.051609056206627875,0.3851735564183986
SLC5A4,0.15507123211987314,0.154016673754273,0.0010545583656001445,0.10130483316190973,240,876,0.9193084796263518,0.9776436009178999
SLC5A5,-0.00877705346189386,-0.03290863588712637,0.02413158242523251,2.2368131333078405,240,876,0.02529855582047606,0.29993283104378904
SLC5A6,0.1561609108518371,0.17349728339108486,-0.017336372539247774,-1.672049254824498,240,876,0.09451460987347172,0.475862190414858
SLC5A7,0.156574498893632,0.16160080240462368,-0.005026303510991675,-0.4902107232283966,240,876,0.6239847935639875,0.8835982630309074
SLC5A8,0.15986756339636524,0.15973054010851168,0.00013702328785356044,0.012659794077063708,240,876,0.9898992155731247,0.9967660060678694
SLC5A9,0.07052802054345562,0.06801018925145819,0.0025178312919974383,0.2922608113139353,240,876,0.7700872194018025,0.9370474914268039
SLC66A1,0.22943304545259482,0.22988672268916477,-0.00045367723656994374,-0.043695628997323877,240,876,0.9651470234456747,0.9900248771850974
SLC66A2,0.3156553575749092,0.3212262301797497,-0.0055708726048405155,-0.5545928586855777,240,876,0.579173174754281,0.8648034834644452
SLC66A3,0.21235879183897857,0.2107915466468489,0.0015672451921296682,0.1549405707524684,240,876,0.8768681690029935,0.966045131307391
SLC67A1,0.21064422135033706,0.1958525690123551,0.014791652337981964,1.3918697174810517,240,876,0.1639618534229368,0.5886897173612055
SLC6A1,0.17713170402434858,0.1748477715274476,0.002283932496900981,0.20916422630990886,240,876,0.83432003799468,0.9547036398025038
SLC6A11,0.19272742664232106,0.20869953206052091,-0.01597210541819985,-1.7820476382615031,240,876,0.0747414635183543,0.4375544236141192
SLC6A12,0.12066212943413167,0.12029102801928065,0.00037110141485101333,0.03497160374462158,240,876,0.9721023839463607,0.9911573957529943
SLC6A13,0.17191477841358146,0.15869511872635478,0.013219659687226687,1.2919064377260554,240,876,0.19638954802289255,0.6212140285791017
SLC6A14,0.26484562707015336,0.27071336314170863,-0.005867736071555274,-0.6202586425216258,240,876,0.5350875186528161,0.8471606326317989
SLC6A15,0.18865938611177163,0.19730272370614463,-0.008643337594372996,-0.7992440389951494,240,876,0.4241489206280621,0.7937618219218386
SLC6A16,0.22653528733352155,0.18981806720096156,0.036717220132559986,2.7810498861635056,240,876,0.005418341029134456,0.168199464668581
SLC6A17,-0.04241218275188414,-0.02644593666806335,-0.015966246083820787,-1.2310386890563207,240,876,0.21830839452029183,0.6418043542971741
SLC6A18,0.23326688133299395,0.20635853189184697,0.026908349441146978,2.160624908163664,240,876,0.030724325744831478,0.3208975425078265
SLC6A19,0.2075743431718722,0.17565922178225518,0.031915121389617024,2.2439682857988297,240,876,0.024834441937370246,0.29853026869030047
SLC6A2,0.11539867093148572,0.10083740920406295,0.014561261727422767,1.40210568027033,240,876,0.1608836911042555,0.5854870929969476
SLC6A20,0.1320214210421861,0.12244897902038314,0.009572442021802949,1.0802142419974616,240,876,0.280046787754079,0.7006870972104297
SLC6A3,0.24823398373354896,0.22378500316442715,0.024448980569121814,2.1181502611069445,240,876,0.03416234404054134,0.33432751804372934
SLC6A4,0.12880512665434907,0.12349897398348096,0.005306152670868106,0.4817299065477726,240,876,0.6299978281062442,0.8858893944423044
SLC6A5,0.13265515122960525,0.14544418331107978,-0.012789032081474527,-1.6477002046939915,240,876,0.09941420602888942,0.48254367776265833
SLC6A6,-0.06895451120585884,-0.0915685534409429,0.022614042235084064,1.7204614407007592,240,876,0.08534859696027725,0.4612727601766963
SLC6A7,0.07011939931590179,0.08172276995656114,-0.011603370640659347,-1.067297037826727,240,876,0.285837725297273,0.7043214548514131
SLC6A8,-0.08693780602309835,-0.08880443175055659,0.0018666257274582432,0.1163692858270615,240,876,0.9073598763456716,0.9743741389854026
SLC6A9,0.01694685089134629,0.03591040538135316,-0.018963554490006865,-1.6695212359113525,240,876,0.0950141254056458,0.4768814053506889
SLC7A1,0.006510208927971968,-0.0394718430377818,0.045982051965753765,2.332602626311672,240,876,0.01966901097777368,0.2744718549296462
SLC7A10,0.07865368631185317,0.05406452982838074,0.02458915648347243,2.233734403066579,240,876,0.025500553931901107,0.30031627445029563
SLC7A11,0.2389824307632839,0.2196966014766818,0.019285829286602107,1.1583638880113192,240,876,0.24671556950485163,0.6708146003904352
SLC7A13,0.04554882371290665,0.057416455456383436,-0.011867631743476784,-1.049780722913071,240,876,0.2938189401301263,0.7112069539520587
SLC7A14,0.16383886552597282,0.1773156428908747,-0.013476777364901882,-1.3849098385042022,240,876,0.16608003826974815,0.5899201359350303
SLC7A2,0.2796659865803473,0.2746901726683749,0.004975813911972382,0.5704212445996528,240,876,0.5683920238279148,0.8604301740654112
SLC7A3,0.17077373668094228,0.17950796751280354,-0.008734230831861256,-1.0875779041028615,240,876,0.27678148961757465,0.6979951063485014
SLC7A4,0.1757024580487964,0.15077587783878094,0.024926580210015453,2.1821960998681442,240,876,0.02909506302951587,0.31493309834513683
SLC7A5,-0.045488420643970705,-0.12319105697537956,0.07770263633140886,2.7325332460884617,240,876,0.006284932812159447,0.17880051912370282
SLC7A6,0.14764987888345982,0.10794765378591316,0.03970222509754666,3.418072001704704,240,876,0.0006306642070102306,0.07312135003920504
SLC7A6OS,-1.0151384754165396,-1.0470426964508788,0.03190422103433921,1.148431767811115,240,876,0.2507903655707019,0.6720919304107994
SLC7A7,0.19758038496533548,0.2125708273340813,-0.014990442368745832,-1.5298227753208884,240,876,0.12606060251702048,0.5326443289941032
SLC7A8,0.09714218123427115,0.10243480371905432,-0.005292622484783169,-0.42477028371737224,240,876,0.6710041423483148,0.9023881710210717
SLC7A9,0.08986629713240767,0.07419683460530013,0.015669462527107533,1.415850149711441,240,876,0.15681938291885464,0.5786021623930397
SLC8A1,0.201564343465956,0.20227204630205348,-0.0007077028360974735,-0.08075762503940154,240,876,0.935634708267949,0.9804763107560446
SLC8A2,0.17671150522526044,0.1631936348046654,0.013517870420595046,1.1545620790434203,240,876,0.2482698030577033,0.6710062616300545
SLC8A3,0.2709293361880053,0.24861066100867688,0.022318675179328423,2.1150250243602255,240,876,0.03442781454949523,0.3352413182977812
SLC8B1,0.07767458512535579,0.07860319385212973,-0.000928608726773944,-0.09941204265477582,240,876,0.92081112147371,0.9781324567755513
SLC9A1,0.18023097915454964,0.17685847627437207,0.003372502880177569,0.356439487971745,240,876,0.7215114615344137,0.9206371343547383
SLC9A2,0.1399161539052735,0.13748122889262337,0.0024349250126501354,0.2697768151214962,240,876,0.7873319605546206,0.9416026056791769
SLC9A3,-0.01795346056843809,-0.0019731901815757294,-0.01598027038686236,-1.054966997133079,240,876,0.2914404189066796,0.7092678709629886
SLC9A4,0.13905826922805872,0.160234392344787,-0.021176123116728285,-1.8724104182613828,240,876,0.06114984479278555,0.41068963098264977
SLC9A5,0.11850676969269044,0.09475033757047799,0.023756432122212456,2.3199326399155984,240,876,0.02034452154671606,0.27760576420041194
SLC9A6,0.2718729450326044,0.2888959975854353,-0.01702305255283093,-1.725050147576717,240,876,0.08451843555361993,0.4597513601153684
SLC9A7,0.20030203660436408,0.19095724710497622,0.009344789499387857,1.0563126290064564,240,876,0.2908254080476771,0.7085694189664334
SLC9A8,0.25295513570863243,0.23796790894932318,0.014987226759309247,0.9801247834978151,240,876,0.32702452691852735,0.7352146307089312
SLC9A9,0.19290338309141256,0.19751847038485026,-0.0046150872934377085,-0.4423192605199928,240,876,0.6582581953445568,0.8959012579189961
SLC9B1,-0.20351846660461892,-0.21742070070751243,0.013902234102893513,0.9658975496421773,240,876,0.3340954486107913,0.740388841612824
SLC9B2,0.2820545813671701,0.27658175147805747,0.005472829889112629,0.6313384808420193,240,876,0.5278192311672323,0.8439888564982155
SLC9C1,0.17439489844333947,0.17678988466273152,-0.002394986219392048,-0.2955959318971817,240,876,0.7675386807536855,0.9361094845796011
SLC9C2,0.17485861007949113,0.1901030180764379,-0.015244407996946763,-1.9139137206002825,240,876,0.055631180956880896,0.39586431050073123
SLCO1A2,0.20641196076243046,0.20946229376385525,-0.003050333001424793,-0.37954378375573034,240,876,0.7042840973541944,0.9144581866970399
SLCO1B1,0.22328756459172633,0.2346377854876582,-0.011350220895931878,-1.3183984295821112,240,876,0.18737030623347106,0.6112721503861831
SLCO1B3,0.1841182264297698,0.18846229852300878,-0.0043440720932389765,-0.4277118743076023,240,876,0.6688609036921598,0.9017218757450775
SLCO1C1,0.2799505222124789,0.26280889335257956,0.01714162885989934,1.9037567824298736,240,876,0.05694186744642024,0.39935995165755794
SLCO2A1,0.03714855610902756,0.03726833915587461,-0.00011978304684705232,-0.012355523449692941,240,876,0.9901419694189393,0.9968470977138412
SLCO2B1,0.26798729186608267,0.24525927223948188,0.022728019626600787,2.19387065218436,240,876,0.02824470976784163,0.3137277115672181
SLCO3A1,0.186634838189177,0.18768133371056367,-0.0010464955213866645,-0.1305336800870491,240,876,0.8961442092338219,0.9710556998547647
SLCO4A1,0.045906838381450446,0.03896387496595133,0.006942963415499118,0.544266413375327,240,876,0.5862581557702928,0.8675418765321794
SLCO4C1,0.14192290492591514,0.15003976816284106,-0.008116863236925925,-1.0390927165023172,240,876,0.29876161801169987,0.7145394950759844
SLCO5A1,0.2079899067395357,0.21192375094416474,-0.003933844204629028,-0.3831370276154258,240,876,0.7016181664294777,0.9131834861710973
SLCO6A1,0.1773022880115879,0.20057538384577095,-0.02327309583418305,-2.2869233718179993,240,876,0.0222002961721919,0.2886893796386304
SLF1,0.050058716733873306,0.07680436046219626,-0.02674564372832295,-1.7018980957630496,240,876,0.08877447282414538,0.46732008273544273
SLF2,-0.029608470582427816,-0.017922939369947752,-0.011685531212480064,-0.814076610058129,240,876,0.4156010644171573,0.7889943025415624
SLFN11,0.18684219594606014,0.18358631901629888,0.003255876929761259,0.3243896222599645,240,876,0.7456430755713251,0.9295327358775615
SLFN12,0.08064591922266043,0.0752018195399989,0.005444099682661532,0.5125201272615961,240,876,0.6082870375569575,0.8762128096079475
SLFN12L,0.13545779381173043,0.143560157952934,-0.008102364141203577,-0.7093137389536013,240,876,0.478129804431614,0.8197845000648071
SLFN13,0.20798665824525442,0.20916214523324772,-0.0011754869879933016,-0.08166839013488364,240,876,0.9349104153833999,0.9802930269407755
SLFN14,0.26152661008253353,0.25646402714636474,0.005062582936168791,0.5860268903453025,240,876,0.5578574445356241,0.8580095102631596
SLFN5,0.18991539567119337,0.18128463580241283,0.008630759868780535,0.9114195581049946,240,876,0.36207435237831764,0.7578218945284947
SLFNL1,-0.16922253434526652,-0.1399211993566293,-0.029301334988637212,-2.151008066217468,240,876,0.031475563021524496,0.3229500705532642
SLIRP,-0.14325343158905532,-0.13101228803819875,-0.012241143550856565,-0.815265342831281,240,876,0.4149204422375762,0.7886810945772494
SLIT1,0.1172740675028054,0.11424513924259963,0.0030289282602057738,0.31011102333883706,240,876,0.7564765298101707,0.9331441769357067
SLIT2,0.239951038058262,0.23292018198181633,0.007030856076445685,0.8965536442668341,240,876,0.3699571432036842,0.7623399142321304
SLIT3,0.25306204942332716,0.26713616631797593,-0.01407411689464877,-1.2574955243134853,240,876,0.20857425869558643,0.6321201424679664
SLITRK1,0.23494294709134697,0.23788982056296448,-0.0029468734716175116,-0.3422376552179805,240,876,0.7321720495032376,0.9236412569019767
SLITRK2,0.20100226193689333,0.21204055952312265,-0.011038297586229318,-1.216220736591586,240,876,0.22390084639869234,0.64740184295771
SLITRK3,0.17537304337122123,0.19892324728215766,-0.02355020391093643,-2.2322145347580187,240,876,0.025600787236294355,0.3004278760343139
SLITRK4,0.23283020395370757,0.24401138125356592,-0.011181177299858347,-1.4340441066449126,240,876,0.1515596765432778,0.5711341495453718
SLITRK5,0.16836978615773285,0.17327529488853874,-0.004905508730805891,-0.5318493999704517,240,876,0.5948303051891015,0.8705408855566189
SLITRK6,0.26295401866582774,0.2565653977755628,0.006388620890264929,0.7050111101176656,240,876,0.48080332216254773,0.8207018691957974
SLK,0.09584193700098678,0.09516144527444322,0.0006804917265435667,0.06175992641419972,240,876,0.9507540166240929,0.9862340559241806
SLMAP,-0.15656101569311195,-0.14703830059378914,-0.009522715099322815,-0.5484313334802247,240,876,0.5833957664935536,0.8663525821901612
SLN,0.13435042368248384,0.12785641047184454,0.0064940132106393045,0.7224682471745196,228,832,0.4700066406559108,0.8150620422161913
SLPI,0.11118339167462196,0.10060572480193065,0.010577666872691308,1.0393145847182699,240,876,0.2986584539949262,0.7145394950759844
SLTM,0.05385955776964994,0.05815541457613646,-0.004295856806486517,-0.3266695362736443,240,876,0.743917843752479,0.9285122173037882
SLU7,-1.181193094826164,-1.1502774015904196,-0.03091569323574439,-1.3444974279491197,240,876,0.17878758759164903,0.6038259007599835
SLURP1,0.12789620159561965,0.12028612506526432,0.007610076530355336,0.7456686064431225,240,876,0.4558676278584548,0.8090029043830541
SLURP2,0.1821232059510013,0.16157941452031815,0.020543791430683134,2.2381405076992587,240,876,0.025211893793279677,0.29993283104378904
SLX4,-0.10891064663908863,-0.1276608945446024,0.01875024790551376,1.1846479873850468,240,876,0.23615665525510166,0.6611658155386246
SLX4IP,0.17244341873130606,0.1830416867500316,-0.010598268018725543,-1.1595374800758653,240,876,0.24623716826791742,0.6704153296439311
SLX9,-0.34298160658190635,-0.31686217207353806,-0.02611943450836829,-1.4137074672794145,240,876,0.15744781194536828,0.5798143054760017
SMAD1,0.2870722254391766,0.2816972363766912,0.005374989062485402,0.5886375710194091,240,876,0.5561044247918153,0.8570465506552811
SMAD2,0.1952265110580686,0.18803645558066787,0.007190055477400731,0.8385408322534642,240,876,0.4017270251244708,0.7806722374626756
SMAD3,0.1345183049701417,0.12440221796973386,0.010116087000407836,0.9871960233530674,240,876,0.3235465509086951,0.733786230152475
SMAD4,0.11865864179917855,0.1048236405576345,0.013835001241544048,0.8184206717947291,240,876,0.4131170219567436,0.7878969894240191
SMAD5,0.01815536633185159,0.06482463832201621,-0.046669271990164615,-0.6165715745551119,13,43,0.5375173484862081,0.8481303430121213
SMAD6,0.06182453611729503,0.03975076465029908,0.022073771466995948,1.7696042009402362,240,876,0.0767930985546256,0.44220942334314306
SMAD7,0.13319168952999427,0.09810463429145692,0.03508705523853735,2.2393829393654583,240,876,0.02513101047205625,0.299670231599196
SMAD9,0.15161386817012015,0.16242022652928267,-0.010806358359162521,-0.9620670506522501,240,876,0.3360159239845478,0.7414955181535958
SMAGP,-0.0729939401267226,-0.07628183948845368,0.0032878993617310864,0.36133935849638354,228,832,0.7178457746026055,0.9191836392858951
SMAP1,0.29270135455997565,0.28564862951736847,0.0070527250426071775,0.851412170118902,240,876,0.3945404336278364,0.7770458000350049
SMAP2,0.2329704182419142,0.2334283043746898,-0.0004578861327756145,-0.04407957121257076,240,876,0.9648409767652761,0.9900050750517425
SMARCA1,0.1922894311554057,0.21795898011245743,-0.02566954895705173,-2.947605932292444,240,876,0.0032024500895759577,0.14002921318443
SMARCA2,0.2285703740612314,0.22146137025309537,0.007109003808136033,0.38595189620967485,240,876,0.6995322949902667,0.9121885532367582
SMARCA4,-0.18057502327722869,-0.20331709770927842,0.02274207443204973,0.8266712902382856,240,876,0.40842339817730067,0.7837504057062674
SMARCA5,-0.2350628412962511,-0.26553175494280823,0.030468913646557128,1.5000759832348582,240,876,0.1335947213275584,0.5453772220076838
SMARCAD1,0.18304139009515205,0.1920283496860414,-0.008986959590889354,-0.9593284958589632,240,876,0.33739328429798643,0.7431275575663306
SMARCAL1,0.14957952180432357,0.14713302816234483,0.002446493641978742,0.17239209577681086,240,876,0.8631292858111542,0.9625096985590741
SMARCB1,-0.7277829947655694,-0.7680432993719114,0.040260304606342,1.307732044059653,240,876,0.19096421059905044,0.616092091943607
SMARCC1,-0.05139094317108897,-0.06452198753483081,0.013131044363741837,0.8720710496782029,240,876,0.38316961847313913,0.7713181826329243
SMARCC2,0.05041965010445934,0.0452715266335745,0.0051481234708848425,0.4242146084663784,240,876,0.6714093079032006,0.9024081795855573
SMARCD1,0.00405162152850927,-0.08782165208086262,0.09187327360937189,4.183713074826795,240,876,2.8678603641175137e-05,0.01728350780392073
SMARCD2,-0.009282163310206114,-0.028698989948660766,0.019416826638454652,1.3583442211944632,240,876,0.17435448456013647,0.5979953344867193
SMARCD3,0.21688997028458162,0.21533953689807855,0.0015504333865030695,0.17516125440309432,240,876,0.8609529281101718,0.9619337975833344
SMARCE1,-0.5538412839681038,-0.5714821462876062,0.01764086231950235,0.7167363677813038,240,876,0.4735367813103897,0.8170005206791795
SMC1A,-1.3073585933165006,-1.3220184992235644,0.014659905907063786,0.5697787669022732,240,876,0.5688277585974044,0.8607741177820144
SMC1B,0.22460254483278203,0.19970049316969662,0.0249020516630854,1.42423496347559,240,876,0.15437846691986948,0.5750590094297421
SMC2,-1.2916802237753264,-1.279041902790597,-0.01263832098472939,-0.5009723424653618,240,876,0.6163905878273211,0.8799102126836507
SMC3,-1.0932857524389337,-1.075523959467967,-0.017761792970966583,-0.6821395591267009,240,876,0.4951507084762219,0.8279920211346843
SMC4,-1.2532348053066447,-1.2248056454079883,-0.028429159898656353,-0.964062325029088,240,876,0.33501467979921085,0.7410100447351727
SMC5,-0.5419596358502254,-0.5408314305034637,-0.0011282053467617237,-0.05746253076432665,240,876,0.9541767528858145,0.9871624916914524
SMC6,-0.38855919547528206,-0.4079293869117954,0.019370191436513362,0.9369043270896347,240,876,0.34880777319954925,0.7482724601335577
SMCHD1,0.09038059006411645,0.08652402788422173,0.003856562179894718,0.22537557773501427,240,876,0.8216871090791764,0.9506590847166195
SMCO1,0.2184278151147401,0.2145273867113963,0.003900428403343814,0.5000263646857072,240,876,0.617056513390958,0.8804077839214682
SMCO2,0.26820669226927946,0.27695748668539805,-0.00875079441611859,-0.9163657137475074,240,876,0.3594751119969435,0.7552702965674863
SMCO3,0.30711587436715554,0.3040031816984599,0.003112692668695627,0.3470877045688207,240,876,0.7285254303369759,0.9220288404006126
SMCO4,0.07423676031458828,0.06739187787312766,0.0068448824414606285,0.5591360154893134,240,876,0.5760688967702338,0.8634000809570858
SMCP,0.328536286878116,0.3347577364401852,-0.0062214495620692145,-0.6085748577090611,240,876,0.5428062738127644,0.8503730648391111
SMCR8,-0.00014175183234874886,0.0005531380701917824,-0.0006948899025405312,-0.06628148820361104,240,876,0.9471537210849333,0.984679732332064
SMDT1,0.14386187011005344,0.1555017209968015,-0.011639850886748071,-1.2421111718065454,240,876,0.21419554718949207,0.6383659160932188
SMG1,-1.183148781326606,-1.2023105450218292,0.019161763695223266,0.31372210707133935,65,237,0.7537321088334622,0.9319283317468059
SMG5,-0.921986453364759,-0.9450333818917996,0.0230469285270406,1.0088721901122475,240,876,0.3130359339832596,0.7264574423068278
SMG6,-0.9417142514333088,-0.9796910597156574,0.03797680828234862,1.1924304637177103,240,876,0.23309250121268732,0.6579003431249488
SMG7,-0.34880672590715883,-0.3705968515625051,0.02179012565534627,0.8616953498820591,240,876,0.3888551851733639,0.7750262292229743
SMG8,-0.21040030376083743,-0.22538661749907596,0.014986313738238527,0.8763393466125976,240,876,0.3808455808973782,0.7698532307202596
SMG9,0.03632804879937683,-0.0008777839549815424,0.037205832754358376,2.7961452715422284,240,876,0.005171614851898982,0.16623639868188111
SMIM1,0.10265548726021029,0.1182488029821641,-0.015593315721953813,-1.3513436994778933,240,876,0.17658535971008749,0.6008399974631714
SMIM10,0.16004082420102592,0.17582112565996122,-0.015780301458935303,-1.5647304700024798,240,876,0.11764612084148494,0.518481051329853
SMIM10L1,0.31900054867607963,0.3285381187008332,-0.009537570024753583,-0.23851330733959084,13,43,0.8114829953732854,0.9478978432049958
SMIM10L2B,0.37856926604449515,0.3327978600948202,0.04577140594967494,0.9840125015746859,13,39,0.32510936611709795,0.7342828529379314
SMIM11,0.1558508780479895,0.13296426311689008,0.02288661493109942,1.567026294178131,228,832,0.11710854567844305,0.5178450562681932
SMIM12,0.11683552527527881,0.12333960379896601,-0.006504078523687201,-0.5943285338576745,240,876,0.5522923975998064,0.8545837124183676
SMIM13,0.19415956273879134,0.2298334241481549,-0.03567386140936357,-3.408209156284337,240,876,0.0006539075203671072,0.07374026181229387
SMIM14,0.22466313642164587,0.20593366021690124,0.018729476204744633,2.2629334353461554,240,876,0.023639792922154828,0.29426035281561397
SMIM15,0.11901019895905669,0.12046340448112904,-0.0014532055220723428,-0.16913981178914042,240,876,0.865686670752098,0.9627404965751428
SMIM17,0.10259852311250398,0.09212640219991769,0.010472120912586286,0.8361566274255167,240,876,0.403066794903043,0.7809153802901029
SMIM18,0.23946352469935028,0.2430791866930274,-0.003615661993677105,-0.3736200137249212,240,876,0.7086870417812453,0.9159173874956014
SMIM19,0.2880491145810742,0.28068739677101345,0.0073617178100607306,0.7982965216934079,240,876,0.4246984360564766,0.7937618219218386
SMIM2,0.22257057209775363,0.2410489899027902,-0.018478417805036562,-1.912122077816816,240,876,0.05586053767114797,0.39586431050073123
SMIM20,0.15972104968317405,0.159458242790562,0.00026280689261204415,0.0357841220624968,240,876,0.9714544937173568,0.9911573957529943
SMIM21,0.2621972979347256,0.26687587288260106,-0.004678574947875436,-0.6306132814650338,240,876,0.5282934125784935,0.8442344886342343
SMIM22,0.2668624844174599,0.24670610359591705,0.020156380821542863,2.2343754092555415,240,876,0.025458382325273855,0.30031627445029563
SMIM23,0.2594690871466796,0.29661362123058127,-0.03714453408390167,-0.897088637982932,13,43,0.3696716210658536,0.7623399142321304
SMIM24,0.28445529055862784,0.2591333877623811,0.025321902796246742,2.397219945411607,240,876,0.016520004040439257,0.2580900631233031
SMIM26,0.4413708037830496,0.4550574420277954,-0.013686638244745808,-0.21289957311830845,13,39,0.8314052953525843,0.9537829170108533
TZMP1,0.4690922998848685,0.34678036540796453,0.12231193447690397,2.607827220254646,13,39,0.009111893430000982,0.20592388284719712
SMIM28,0.12407197247288221,0.19643334054113304,-0.07236136806825083,-1.4736193225709313,13,39,0.14058411584825403,0.5540120084785299
SMIM29,0.03876501456840701,0.03406068190954541,0.004704332658861603,0.47861662363160934,240,876,0.632211389975898,0.887330141821219
SMIM3,-0.009800905765138911,0.0062075464633656536,-0.016008452228504565,-1.5889035744737525,240,876,0.11208216407732083,0.5064300722464239
SMIM31,0.4104177496351013,0.31922528033048436,0.09119246930461694,2.282856515520286,13,39,0.022438821642941854,0.2886893796386304
