gene,t,p,fdr,eff_flag,eff_rest
C19orf53,-0.07070614184961589,0.9436436542250259,0.9932216605954763,-0.5913402,-0.5835643
C19orf67,-0.04436407100420337,0.9646217321722131,0.994517219642318,-0.022679422,-0.0025113476
C19orf73,1.00993485650781,0.31273424829255636,0.8186628185726733,0.09012026,0.076854005
C19orf81,-0.23706890211414441,0.8126446269777203,0.9753314496453456,0.14374381,0.1449389
C19orf84,-0.7023978402712359,0.4825700930418183,0.8886083820792285,0.18575665,0.18681547
C1D,-0.8398176751189066,0.40118131772339866,0.8558935066465923,-0.36852288,-0.34025526
C1GALT1,0.8957602486399842,0.37056413688161943,0.8450533097082986,0.09766437,0.09919433
C1GALT1C1,-1.1893677597687438,0.2345350632130873,0.7823794116418727,0.27093253,0.29809365
C1GALT1C1L,-0.7094294562124304,0.47819863988335365,0.8882869152202153,0.3550485,0.35953292
C1QA,-0.2552197579543325,0.7985979988288007,0.9735462547495273,0.14116918,0.14273813
C1QB,0.14756405280503765,0.8827121210777742,0.9859697512578911,0.09339047,0.100896396
C1QBP,1.5170176877604318,0.1295309715984731,0.6897420244803578,-0.26669917,-0.2906094
C1QC,-1.0707145954520598,0.2845174744582141,0.8067987938889277,0.12414187,0.13214782
C1QL1,-0.2833775175457671,0.7769373373684753,0.970176940618276,0.17438987,0.17846745
C1QL2,-0.5354301986430043,0.5924536488787877,0.9260867623258384,0.1528692,0.16553055
C1QL3,0.5298579193953172,0.5963104609662437,0.9271646087477072,0.30238357,0.28934348
C1QL4,-0.6452410129958384,0.5188968722296359,0.9017962698679826,0.13859527,0.13355675
C1QTNF1,-1.1137748539024,0.2656033736624444,0.800523654172403,-0.05064325,-0.04245377
C1QTNF12,-0.7830901483277637,0.4337318438327413,0.8715554975129614,0.11727186,0.12827896
C1QTNF2,1.2916268913376376,0.19674018006761704,0.7563884391769733,0.2849236,0.26136017
C1QTNF3,1.3449506230762491,0.17890049346803413,0.7427276614091534,0.19360322,0.19489115
C1QTNF4,-1.5668122653233028,0.11742760424183019,0.6769995402798556,-0.24580644,-0.2318416
C1QTNF5,1.457391888583004,0.14527520272507283,0.7096505034092535,0.03377289,0.0041893935
C1QTNF6,-0.9091941145145684,0.36343396203290373,0.8426407455676117,0.06477707,0.06975735
C1QTNF7,0.2850456322176163,0.775659372405195,0.9694957392446154,0.288611,0.2835799
C1QTNF8,0.38564018649943876,0.699832913126785,0.9543035647577266,0.13790274,0.11370019
C1QTNF9,1.2713528325571695,0.20385454648129145,0.7597119685983258,0.019838145,0.016713984
C1QTNF9B,-0.6912552136564137,0.48954160059052026,0.8899926813051046,-0.075915016,-0.05961059
C1R,-0.6283963113035064,0.5298663730126687,0.9050311337311187,0.68272334,0.6838128
C1RL,1.4469810264016914,0.1481687306446212,0.7128095551494805,0.23102419,0.21869858
C1S,-0.7815417053247179,0.43464126795393665,0.8720590446572541,0.10166742,0.11739748
C1orf105,1.379886216926996,0.1678839623226573,0.7291348357643553,0.1348653,0.10637701
C1orf115,1.5575298945230471,0.1196137865131252,0.6769995402798556,0.2019981,0.16984648
C1orf116,1.9490148482044363,0.05153115606655669,0.5497455853870629,0.14205657,0.115820214
C1orf122,-1.7180276850059861,0.08605479579910703,0.6296586712666156,-0.0728549,-0.06465189
C1orf141,0.21603508123226292,0.8289978672400146,0.9782414967906299,0.1986697,0.2003759
C1orf146,-2.4343949508925165,0.01506470671434837,0.41785744681042525,0.10761326,0.13894406
C1orf159,1.1487366130166219,0.2508981968900263,0.7927640856567871,0.11161156,0.092314325
C1orf162,-0.8993336986733829,0.36865904983045533,0.8437057191147622,-0.030367265,-0.0132790245
C1orf167,-0.13061830902116828,0.8960995977556779,0.9863989659686276,0.763029,0.75889134
C1orf174,0.2686066546960474,0.7882795024666912,0.9728676297176326,0.2311153,0.23303741
C1orf185,0.12931472745395187,0.8971307313269995,0.9863989659686276,0.19420722,0.21431349
C1orf198,0.8912988354137183,0.37295119111426983,0.8457675188834857,0.1724737,0.16016847
C1orf21,-0.24485918867843506,0.8066081804288561,0.9744310303377759,0.15933314,0.16411017
C1orf210,0.027713998596018426,0.9778949608327685,0.9971208018112108,0.21174046,0.20744875
C1orf216,-0.5247097583539009,0.5998838660577098,0.9281803341493181,0.07739231,0.08553257
C1orf226,0.7034493705036768,0.48191499242313396,0.8886083820792285,0.07267908,0.04842083
C1orf232,-0.13389018371085532,0.8935123212518933,0.9863989659686276,0.21154915,0.2142891
C1orf35,0.7098007608629708,0.47796840915256905,0.888249904496198,0.08138214,0.07912152
LTAP1,2.5478215858781508,0.010966152304462878,0.39535752598054785,-0.023278406,-0.076576315
C1orf50,-1.716449418051788,0.08634315823642885,0.629931128062702,0.09422435,0.1019682
C1orf52,-2.3586909826752565,0.018502382865208465,0.44127111566946986,-0.07950762,-0.047506023
C1orf53,0.3790142677140682,0.7047456878033055,0.9545981834515249,0.15289265,0.13240917
C1orf54,3.108955370346925,0.0019225923126542845,0.23370923081811543,0.028239945,-0.0106048435
C1orf56,0.9628436282241547,0.33582393889173356,0.8298171077285582,-0.022388948,-0.07259814
C1orf74,1.4242486661601295,0.15463979003165254,0.7173041174159082,-0.0589593,-0.07406806
C1orf87,1.625465407100153,0.10433136595838036,0.6599830137144875,0.18077461,0.17104644
C1orf94,-0.785964435333993,0.43204665449021656,0.8708992618826684,0.27163473,0.28379425
C2,-1.0788731596436483,0.2808655059321958,0.8059849789092366,0.061616927,0.07264217
C20orf141,0.31888598515198857,0.7498696007542958,0.9651191603143774,0.24271779,0.24547306
C20orf144,-1.2402126428608948,0.21514414390777695,0.7675793305844413,0.06479533,0.06964793
C20orf173,-1.3507946435454143,0.17702107010257198,0.7416084681491073,0.08074026,0.10766105
C20orf202,0.37689333522141016,0.7063208697964191,0.9549453402253412,0.14125685,0.14053455
C20orf203,-2.0706108144738686,0.03861297883933215,0.5215285064662275,0.29598734,0.3020398
C20orf204,-0.612583232869345,0.5402703804898125,0.9077659280856574,0.15764235,0.16148326
C20orf96,-0.0018795745048491022,0.9985006361816186,0.9995579089535372,0.29943913,0.28846535
C21orf140,1.1637024210454516,0.24478067471050532,0.7889313036208734,0.28454283,0.27252778
C21orf58,1.5639637008452003,0.11809513214886945,0.6769995402798556,0.08879782,0.054161046
C21orf91,0.15708559485069631,0.875204354650827,0.9855621775303258,0.24395606,0.24423645
C22orf15,-0.21324125354615656,0.8311757526937301,0.9786652614320448,0.075483836,0.08088134
C22orf23,1.1399675434513892,0.25453194535927914,0.7948778112701966,0.06751287,0.050295148
C22orf31,-2.0163659867642094,0.04398871188171744,0.5358479262214625,0.1882414,0.20759979
C22orf39,-1.4069740892852434,0.15969929216859396,0.7232835731316737,0.026943717,0.04776009
C22orf42,-3.1503608655857924,0.0016718214660895036,0.22613520867229628,0.261053,0.2747655
C2CD2,1.3094599452250348,0.19063436673319828,0.752747805227551,0.1621262,0.14641243
C2CD2L,-0.5011215226927339,0.6163793842993955,0.9335946042085871,0.22506687,0.22461748
C2CD3,0.579937301555657,0.5620679892079842,0.9154853480889754,0.15749995,0.17043836
C2CD4A,-1.4205831480609514,0.15570305312383784,0.7187236168530969,0.112203516,0.1181853
C2CD4B,-1.2487221427574837,0.21201523999591307,0.7646668604208218,0.2642622,0.28417486
C2CD4C,0.9670441604648218,0.3337207864589349,0.82971827299707,0.2559053,0.22643416
C2CD4D,0.05471373919292119,0.9563758167875255,0.9941207227828107,0.05253457,0.03296233
C2CD5,-0.9908027869599566,0.3219857015298388,0.8233361439284452,0.19033101,0.21091157
CATSPERT,-0.014633551599112574,0.9883270139298511,0.9975678234711317,0.14273888,0.13786454
C2orf15,-0.9499461070609398,0.34233481526613074,0.8320626391203657,0.08594332,0.10050408
C2orf42,0.12028133868890492,0.9042808320472121,0.9869908473186503,0.03645694,0.03195809
TSLIG2,0.3772302189497337,0.7060705873742039,0.9549453402253412,-0.026571166,-0.043987952
C2orf66,-0.4131755156166044,0.6795533496874289,0.9486805065455483,0.21618684,0.21352676
C2orf68,0.017105269357736104,0.9863555366711514,0.9975678234711317,-0.07891859,-0.09941153
C2orf69,0.49391194839174446,0.62146060070575,0.9346876383149302,-0.019013824,-0.035890076
C2orf72,-0.25910122625583754,0.7956024842183165,0.9735462547495273,0.28600532,0.2757843
DEMA1,0.49492029509268876,0.6207488352089469,0.9346026248314654,0.14475329,0.14460416
C2orf76,-2.012910471548053,0.04435160637318292,0.5358479262214625,0.035638057,0.06927138
C2orf78,1.8223423128023994,0.06865692228109209,0.5921152078620909,0.0761881,0.06231958
C2orf80,0.43385663173227823,0.6644721320383489,0.9439844433304695,0.15311469,0.1500832
C2orf81,-1.169884892768378,0.2422843331573812,0.7882195555925187,-0.12815821,-0.11880945
AKAP19,-1.0190293176226606,0.30839863778802057,0.81672557981194,0.15874541,0.1751685
C2orf92,-0.03305079220181099,0.9736396919052797,0.995668954842268,-0.06837477,-0.06888058
C3,-0.46338473087435034,0.6431743666624198,0.9378481089842957,0.17758441,0.17584436
C3AR1,2.0513529763618092,0.040453713272237166,0.5310234318974029,0.17083329,0.16372393
C3orf18,0.25767352409181576,0.7967039620935775,0.9735462547495273,0.115393706,0.11927574
FAM194C,1.9926514118094278,0.04653044882783039,0.541989806441195,0.16469912,0.14422941
C3orf22,0.4582211691419468,0.6468782114770147,0.9379180390767241,0.111506134,0.10874197
MISO1,-1.9440178322101682,0.052131539921983036,0.5520869735184821,0.28585362,0.3070813
C3orf38,1.3171917745758164,0.18803093629340892,0.7499193071217745,-0.16335855,-0.21827787
C3orf49,-1.825191817304759,0.06822563718489273,0.5917395994677195,-0.17764892,-0.17062108
C3orf52,-0.466005135390452,0.641298122566373,0.9378481089842957,0.22574356,0.23627235
C3orf62,-0.325617019240274,0.7447720596759729,0.963581026171574,0.07150882,0.070618756
C3orf70,-0.12871725982509058,0.8976033867219372,0.9863989659686276,0.08569542,0.09790246
C3orf80,1.0835096256140804,0.2788043751149801,0.8058408872296016,0.22565967,0.21090703
C3orf85,-0.8611318658884474,0.389340958062634,0.8526778162364179,0.14481518,0.14802845
C4A,-0.24800516419801943,0.8041737075561711,0.9740941726764668,0.04528001,0.045280375
C4B,-1.4205196839420404,0.1557215110714578,0.7187236168530969,0.52542156,0.52989256
C4BPA,1.8154115423817527,0.06971529522029948,0.5939743152769515,0.23321658,0.22831497
C4BPB,0.3706070140406297,0.7109969997750677,0.9557148848710125,0.08884799,0.08672151
C4orf17,0.8206225526395708,0.4120276045077892,0.8617701511437744,0.21984693,0.21558762
C4orf33,0.306869660331636,0.7589969097775119,0.9668640774790042,0.23089191,0.22871427
C4orf36,0.853235188119832,0.39370264167656477,0.8533199203675926,0.22598736,0.22306909
C4orf46,-0.49693146702500285,0.6193302633971769,0.9344413866644752,0.08697182,0.09194717
C4orf50,-0.5311154584126164,0.5954390644827396,0.9270165421949168,0.25734812,0.25801197
C4orf51,-0.1632517095352977,0.8703483030468405,0.9847175859800366,0.18456478,0.18174618
C4orf54,0.9053244832318665,0.36547894525118896,0.8430640553437997,0.13642807,0.13103467
C5,-0.6340884345544372,0.5261464258077865,0.9043904366269717,0.14351428,0.15388618
C5AR1,-0.13509097280620813,0.8925630650582488,0.9863989659686276,0.19893387,0.19753939
C5AR2,0.2859578074849196,0.7749607996569119,0.9694957392446154,0.1899401,0.19690874
C5orf15,-0.1449887430941353,0.8847446040862794,0.9862441592523047,-0.046119835,-0.030597067
C5orf22,1.618395843906696,0.10584546477398793,0.6619252294747552,0.20838027,0.19616275
C5orf24,0.16578774294496765,0.868352488442824,0.9847175859800366,0.17642796,0.18497175
C5orf34,1.0249201258297311,0.3056116508471321,0.8160988260236238,0.072697915,0.065832175
C5orf46,-0.2961776447668604,0.7671467133949782,0.9687565242902137,0.33498845,0.3333153
C5orf47,-0.0039006223651677258,0.9968884230809862,0.9993531590342994,0.21287915,0.21650487
C5orf52,-0.3244154285896069,0.7456812343140922,0.9638494046108207,0.15004241,0.13866086
C5orf58,0.3728545002903233,0.7093239273977154,0.9552260171738111,0.45011652,0.45187104
C5orf63,2.432667384030312,0.01513639648105561,0.41840751501183826,0.20686495,0.18468927
C6,2.9902032073608997,0.002845916332174847,0.2704496182129851,0.1957886,0.16583228
C6orf118,-2.3429851289573316,0.019296109809814117,0.45032998872826707,0.20012915,0.20761819
C6orf120,-1.4962052806393549,0.13486848001009355,0.6965116482042968,0.19476083,0.18541114
C6orf132,-2.765211280264906,0.005777559594968165,0.34988221194233676,0.13021363,0.17968915
C6orf136,-1.4646266569834556,0.14329007442831554,0.7060361883176373,0.019086454,0.04500824
C6orf141,0.143709583346579,0.8857544242946298,0.9863989659686276,0.09975161,0.08816085
C6orf15,0.20480396617201296,0.8377607286514679,0.9800086641566488,-0.052344672,-0.062120438
C6orf163,-0.7297792983831333,0.4656704342341928,0.8840778416679788,0.17356606,0.17625454
C6orf47,-0.14868580534212872,0.8818270536832868,0.9859697512578911,-0.017221868,-0.008447446
C6orf52,-2.1986994488876745,0.028093507275498295,0.48373932204436493,0.17376424,0.18529812
C6orf58,-1.8115723142248605,0.070307318699209,0.5962785679349292,0.16233721,0.17877625
C6orf62,0.24956410641589974,0.802968042781107,0.9740293090162726,0.23362033,0.21974453
C6orf89,-1.1530858818705978,0.24910944953729214,0.7914200811728068,-0.038369827,-0.017622193
C7,1.6289748865442701,0.10358615980036322,0.6575850043311848,0.2779792,0.2713338
C7orf25,-0.0546856345134851,0.9563982027671811,0.9941207227828107,0.21032052,0.1975441
C7orf33,0.9463407862783086,0.34416919866629864,0.8321664693863516,0.20703202,0.18908964
C7orf57,-1.5333400578339524,0.1254610537874706,0.6829275287104821,0.1488632,0.16120408
C8A,-2.2738851894227077,0.0231524828455592,0.4642460754636944,0.21709229,0.23186317
C8B,-0.9186035223266588,0.3584913536807115,0.8380039586512873,0.23456739,0.24200557
C8G,0.19727891011988063,0.8436433730551036,0.9813135742440193,0.046408933,0.06484651
C8orf33,1.0473869142182681,0.29513637958224753,0.8109552305898129,-0.1441539,-0.1587239
C8orf34,0.6937087265655898,0.4880018873979148,0.8893610397890227,0.14768071,0.14586207
C8orf48,-0.38158505218273564,0.7028381067736431,0.9543035647577266,0.3150491,0.30264595
C8orf58,0.46613618209553465,0.6412043514762107,0.9378481089842957,0.20913675,0.19774042
C8orf74,0.1323191016052931,0.8947545345340866,0.9863989659686276,0.2410633,0.22537842
C8orf76,1.060587638626593,0.28909511060627824,0.8081589837200216,-0.0015899877,0.0051147547
C8orf82,1.1306471011922368,0.25843418650132916,0.7972248100132394,0.043772783,0.032117583
C8orf88,-1.468222488388039,0.14231120812177317,0.7051782205444852,0.0898524,0.10362675
C8orf89,0.8128683462402373,0.41645807217489145,0.863755704423942,0.13195492,0.13119873
C9,1.17687747137903,0.23948256093944764,0.7872718355098287,0.17495629,0.15920079
C9orf152,-0.1996375652085464,0.8417985595948798,0.9809690043927002,0.21618652,0.21969172
C9orf153,0.575271332644137,0.565217853673649,0.9168178561475773,0.17983535,0.1918306
C9orf40,-0.198940273035155,0.8423438540676498,0.9812283694944197,0.1997138,0.19072567
C9orf43,-0.12801848018047396,0.8981562359870771,0.9863989659686276,0.18363234,0.18474898
C9orf50,1.2884864518507528,0.19783011406303092,0.7565266986772027,0.12218876,0.10621365
C9orf57,0.08816209131042078,0.9297628567838228,0.9915224516531036,0.10189766,0.101084046
C9orf72,0.6752249849438378,0.4996655713659848,0.8934876892402097,0.27884293,0.26541516
C9orf78,-0.48486186921182867,0.6278646313186352,0.9354105096683091,-0.4735241,-0.45029694
C9orf85,0.31870454978429213,0.7500071578849579,0.9651191603143774,0.12205729,0.13278393
CA1,0.2891619384420074,0.7725084232216783,0.9694957392446154,0.13231692,0.14196914
CA10,0.2697137987992931,0.7874277620422998,0.9728676297176326,0.077457316,0.070180856
CA11,0.6486802000426957,0.5166717514653963,0.9007570380060287,0.045975853,0.022974191
CA12,1.2582383826248618,0.20855530986613346,0.762141901753087,0.15007773,0.12800008
CA13,-2.532899773116591,0.011441475195803564,0.3957815346750167,0.21662971,0.23105392
CA14,-0.2358544522620162,0.8135866806884271,0.9754168676091136,0.15595637,0.14972703
CA2,0.1938864646236805,0.846298266184041,0.9813387019377007,0.17474994,0.17648542
CA3,-0.575370976895659,0.565150497956825,0.9168178561475773,0.17551093,0.18869956
CA4,-0.5125473435945258,0.6083642458890469,0.9295238278609512,0.11682035,0.11838763
CA5A,1.966296227878654,0.049499315703316886,0.5497455853870629,-0.2740969,-0.29305974
CA5B,-1.2818894327453776,0.2001340957045741,0.7580580956516197,0.19968483,0.21445456
CA6,-0.3972990113101148,0.6912190726334383,0.9525606877490891,0.08740114,0.0881393
CA7,0.5239917968297928,0.6003829824608101,0.9281803341493181,0.009982694,0.011217862
CA8,0.7720661473425444,0.440230371685314,0.87399925194992,0.09474894,0.08751005
CA9,-0.35713389202580864,0.7210556483568595,0.9582443799001308,0.07630292,0.08183007
CAAP1,-1.1775432962415624,0.23921697733663191,0.786987671636165,0.22093457,0.2417107
CAB39,0.257877178635684,0.7965468169549001,0.9735462547495273,-0.03214015,-0.055176813
CAB39L,0.8890221085030339,0.3741730075859871,0.8465698386610281,0.24490075,0.24783862
CABCOCO1,-0.4255914163226684,0.6704834673659522,0.9455578843145983,0.08907104,0.11118598
CABIN1,1.3527344118465954,0.17640051208213794,0.7408085251755447,-0.0082581015,0.004782887
CABLES1,-0.8696056335085902,0.3846934095399227,0.8512379850095672,0.14542039,0.17199636
CABLES2,-1.0154436847829802,0.31010324335844697,0.8174874181859989,0.0673014,0.0789962
CABP1,-2.1464317054416893,0.03204264329312427,0.4979628762831086,0.24163854,0.25941387
CABP2,0.7657183690720067,0.44399754742167774,0.8756500999496168,0.033366293,0.06220638
CABP4,0.5093331073462664,0.6106143107916191,0.9303810058608365,-0.1455963,-0.122058034
CABP5,-0.5050050527640355,0.6136499077917051,0.9320939705973842,0.27841112,0.29387403
CABP7,-0.882640497131683,0.3776109223175781,0.8476690492388903,0.07646626,0.07329755
CABS1,-0.393411222226763,0.6940870931459808,0.9533740808736673,0.22455285,0.22765486
CABYR,-1.010622801045749,0.3124048853887415,0.8186628185726733,0.15919459,0.17812817
CACFD1,-1.5679348993487088,0.11716534408587484,0.6769995402798556,0.19284487,0.20347469
CACHD1,-1.240748471676401,0.21494614452467325,0.7675793305844413,0.11131024,0.12920204
CACNA1A,0.028644858717873,0.9771526948326942,0.996967301352037,0.02365959,0.030918283
CACNA1B,-1.0206387093628975,0.3076355563489796,0.81672557981194,0.060216255,0.06883212
CACNA1C,1.4026493386983077,0.16098536335030067,0.7246100967317031,0.19191794,0.17179175
CACNA1D,-1.3968054138042632,0.16273562364479466,0.7254921810802529,0.12117639,0.12910049
CACNA1E,-0.9692349917908155,0.33262724845622,0.8295832110227412,0.19441864,0.19628528
CACNA1F,2.146728672330889,0.03201892468195126,0.4979628762831086,0.24136807,0.21945177
CACNA1G,-1.8258028833700937,0.06813344066537734,0.5917395994677195,-0.10379149,-0.076275036
CACNA1H,-1.4976522004347959,0.13449198496065828,0.6961650763424466,0.11627644,0.13054648
CACNA1I,-1.2649747529271216,0.20613098114545256,0.7619814904461163,0.11605657,0.12090739
CACNA1S,0.9638826199689846,0.33530293556617297,0.8298171077285582,0.10853085,0.102548055
CACNA2D1,0.6300588600601402,0.5287784731079483,0.9047683414091837,0.09530601,0.08084298
CACNA2D2,-0.0024938856704348473,0.9980105921547605,0.9995579089535372,0.045023426,0.05470357
CACNA2D3,-2.5695142573457312,0.010306478858717062,0.3850167595070017,0.195875,0.21565336
CACNA2D4,0.46094624616010066,0.6449224030902069,0.9379180390767241,0.19050789,0.17511368
CACNB1,-0.6464420241977312,0.5181192668212441,0.9016109968032433,-0.06559588,-0.054623347
CACNB2,1.6922278337514876,0.09086744030616187,0.6403080893834925,0.25801384,0.2433559
CACNB3,-0.14195545356295583,0.8871395067483702,0.9863989659686276,-0.36016276,-0.37237322
CACNB4,1.7454850005069724,0.08116164401665953,0.6192394538530908,0.24923685,0.22987358
CACNG1,-1.0419125158177376,0.29766638463243056,0.8126465433269814,0.014663394,0.019171812
CACNG2,-0.6276326100299475,0.5303664875149318,0.9050311337311187,0.057001993,0.060128927
CACNG3,0.9567424104550727,0.33889392121063755,0.8318421343360448,0.1616967,0.1451989
CACNG4,-1.782099989149076,0.07499088222558085,0.6046024495440647,0.12582774,0.13608904
CACNG5,-0.1916044917199107,0.8480851001493148,0.9817029685105036,0.16839795,0.17421469
CACNG6,-1.3193368917667707,0.1873133176447834,0.7497727016573396,0.11849219,0.129465
CACNG7,-0.3562730576526176,0.7216999898265174,0.9583983258140981,0.40939793,0.41852558
CACNG8,-0.6237741641787562,0.5328968787841362,0.9062512215782617,0.25567213,0.266204
CACTIN,-1.2428078483143588,0.2141863879177299,0.7668253389689823,-0.9623179,-0.92128015
CACUL1,1.557713750840204,0.11957017693016031,0.6769995402798556,0.24250008,0.2147811
CACYBP,2.5945958052619926,0.009588016017741854,0.3788544366732318,-0.15773293,-0.17737359
CAD,1.5668089900095152,0.11742837006703633,0.6769995402798556,-0.22561112,-0.2514945
CADM1,0.030244822087982477,0.9758769338838388,0.9965269996033183,0.1634454,0.15755819
CADM2,-0.4099226239355012,0.6819373689218269,0.9490670418329794,0.15276006,0.15602797
CADM3,-1.0121844729255167,0.3116580631144717,0.8186159557157016,0.15109986,0.15751067
CADM4,0.7944321952030654,0.42710415242060445,0.8692775885135654,-0.17067626,-0.19326602
CADPS,-0.6392824044257882,0.522763732768673,0.9034164629242077,0.18510161,0.19795127
CADPS2,-0.6051044087243596,0.5452263677902315,0.9098143423499243,0.19274555,0.18710902
CAGE1,0.508729630427184,0.6110371751637568,0.930413302626095,0.2320006,0.22116643
CALB1,-0.692850814608729,0.48853997635366353,0.8893610397890227,0.2810266,0.30184415
CALB2,-0.6175739708353166,0.5369757699709715,0.907082770586333,0.2933174,0.30168355
CALCA,0.2326879347187,0.8160442281718248,0.9756203607904571,0.16775592,0.14360751
CALCB,0.4921665024116196,0.6226935035732716,0.9348403905671838,0.027883092,-0.0049543874
CALCOCO1,0.2188572427381817,0.826799229884734,0.9776368500199623,-0.021421501,-0.0156316
CALCOCO2,-0.574754197121342,0.565567479622659,0.9168178561475773,0.118430875,0.1374577
CALCR,0.11208683315028509,0.9107736854919416,0.9881527893657617,0.18053535,0.19440354
CALCRL,0.12412537478520606,0.9012372193270365,0.9865800396591041,0.24601178,0.23757362
CALD1,1.1323458780848532,0.2577198730322695,0.797212162507116,0.28991228,0.26174632
CALHM1,-0.4645089045444152,0.6423691635449039,0.9378481089842957,0.11407588,0.11547751
CALHM2,-1.492858261160059,0.1357425146821601,0.6974169283412521,0.2097891,0.21458761
CALHM3,0.4815146918150557,0.6302403262588211,0.935547766865519,0.12899545,0.12135691
CALHM4,-1.7300236675831115,0.08388841014731895,0.6263239840612278,0.30149993,0.30993268
CALHM5,-0.0008364211795600692,0.9993327743896215,0.9997636320696969,0.24908906,0.2427227
CALHM6,-0.6270586222183885,0.5307425249019936,0.905181137422633,0.2901547,0.28977892
CALM1,-1.3205079697843085,0.18692240547341427,0.749590801953655,0.12274844,0.15520963
CALM2,0.13178637789519315,0.8951758039873774,0.9863989659686276,0.063261904,0.07658254
CALM3,-0.383726257444547,0.7012507116165493,0.9543035647577266,0.13395034,0.144057
CALML3,-0.2722013696806714,0.7855149710396221,0.9726298228207427,0.24143675,0.23782809
CALML4,0.5993474133816964,0.5490566812256863,0.9111142837246862,0.097059615,0.08766256
CALML5,-0.016859687974118055,0.9865514123426241,0.9975678234711317,0.1730839,0.15721196
CALML6,0.2644977763579484,0.7914427250511472,0.9733096013967859,-0.010019085,-0.023941841
CALN1,0.8667759797091242,0.3862415787384843,0.8518736843135983,0.012259982,-0.000965823
CALR,-0.4250162362251064,0.670902591709349,0.9455578843145983,-0.028110499,-0.008125125
CALR3,-1.938058011754411,0.05285525195580751,0.5542313160760106,0.06457179,0.089302324
CALU,-1.22229533155888,0.221840886065817,0.7767566393548389,0.27676588,0.27955344
CALY,-0.12264448022243964,0.9024095853728756,0.9866789281997094,0.30919147,0.30688816
CAMK1,2.0776476072254497,0.03795839237560429,0.5172110067002376,0.20278099,0.17933413
CAMK1D,1.321638172998615,0.1865457099644454,0.749590801953655,0.181676,0.15435274
CAMK1G,-0.04216327604591072,0.9663756952312179,0.9949390526323517,0.17498825,0.18362203
CAMK2A,-0.21856115021419295,0.8270298406610599,0.9776530988319788,0.19242232,0.1902959
CAMK2B,0.2917771302664923,0.7705084923451608,0.9694373808185786,0.17375877,0.18172643
CAMK2D,-0.5810005031313608,0.5613514414929252,0.9154853480889754,0.1984556,0.20220162
CAMK2G,0.8766074744887765,0.3808789055504197,0.8491529851109417,0.09326449,0.08881571
CAMK2N1,0.10225915728550551,0.9185684062095487,0.9888082412879635,0.1326996,0.13098475
CAMK2N2,-1.0787576441623914,0.2809169900033125,0.8059849789092366,0.1557673,0.17437662
CAMK4,-1.3336325028301923,0.18258256527667388,0.749113464815913,0.17758596,0.19290705
CAMKK1,-0.2813037701326544,0.7785269057987471,0.9706131892050097,0.18437673,0.18022767
CAMKK2,0.22747273694381748,0.8200957055886376,0.9764201844331442,-0.049633026,-0.06403706
CAMKMT,0.24894190756534798,0.8034491868092835,0.9740293090162726,0.0746994,0.06260093
CAMKV,-0.9693720221787139,0.33255892778458923,0.8295832110227412,0.11573876,0.1400944
CAMLG,-1.8220698828452895,0.06869827299678892,0.5921152078620909,-0.37660012,-0.31430766
CAMP,0.229583496711241,0.8184553555225937,0.9763099231143506,0.12840006,0.13013989
CAMSAP1,-1.1669879681434454,0.2434518041324787,0.7886728260668933,-0.0012709431,0.018951233
CAMSAP2,1.4272139446680683,0.1537836947570272,0.7161436318744948,0.02460923,0.026834082
CAMSAP3,-2.0871019612045663,0.03709381226866171,0.5143657610813545,0.08745574,0.0946471
CAMTA1,-0.6009772210396749,0.5479709702502257,0.9108090687042825,0.15939072,0.1601415
CAMTA2,-0.02608755920866562,0.9791919259618447,0.997505679743446,0.08742698,0.09728781
CAND1,-2.019241722855125,0.043688621783886314,0.5358479262214625,-0.34145275,-0.24771667
CAND2,2.2643798365704897,0.023732220684395264,0.46662906972683715,0.11210513,0.08944543
CANT1,-0.1474482266677876,0.8828035167503159,0.9859697512578911,-0.0024862946,-0.014595727
CANX,0.10745532818200124,0.9144460917512113,0.9881527893657617,0.1278781,0.11894021
CAP1,-1.2614747755895601,0.2073880054827099,0.7621195544201599,-0.5857314,-0.46718714
CAP2,-1.547149953954254,0.1220961402471741,0.680061188734711,0.2692009,0.2705965
CAPG,3.38767608411051,0.0007281968563093348,0.1708128600540289,0.08445114,0.05868042
CAPN1,0.8904517517850568,0.37340549331023903,0.8458106828666471,0.009658064,0.009192316
CAPN10,1.0299355264548076,0.30325204736458317,0.8142606412832262,0.1718493,0.15886132
CAPN11,-0.6789268405191325,0.49731780627573163,0.8928418919473619,0.10403102,0.10901925
CAPN12,0.21164249931957557,0.83242262236512,0.9787211227109979,0.17049548,0.15211387
CAPN13,-2.0004617087289644,0.045680002541466994,0.5391695077044107,0.090796344,0.10671688
CAPN14,-0.97948686353419,0.3275409285890007,0.8270419604418547,0.20896399,0.2143735
CAPN15,-0.44110712787277684,0.6592165255337863,0.9424426349843076,0.16367547,0.15168548
CAPN2,0.10502112652897186,0.9163769538867163,0.9881527893657617,0.13232204,0.1294044
CAPN3,0.42101881915730716,0.6738182707840852,0.9462713201928782,0.15040185,0.1457897
CAPN5,-0.37484978193700785,0.7078397760047009,0.9552260171738111,0.010604351,0.032656882
CAPN6,-1.2122287698534315,0.22566830479548364,0.7790954125595261,0.26418495,0.27775657
CAPN7,-0.45029971878696995,0.6525773404435817,0.9396954040417905,0.27473605,0.27922523
